Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154
354990405000931;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904002;Setor Socioeconômico 01A;2;16;16;15;15;0;1;1;0;0;15;0;0;0;59;30;29;59;59;0;0;0;30;30;0;0;0;29;29;0;0;0;2;1;2;0;2;1;0;0;3;2;3;3;0;1;1;3;1;2;0;1;1;0;2;1;1;4;6;3;3;5;0;1;2;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;2;0;2;3;0;0;1;1;0;1;0;0;0;0;1;0;1;2;3;1;3;3;0;0;1;1;0;0;1;0;0;0;0;1;1;1;0;2;0;0;0;1;2;1;0;0;1;0;2;1;1;0;1;1;0;1;1;0;2;3;2;0;2;0;1;1;0;0;0;0;0;0;0;0
354990405000932;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904022;Setor Socioeconômico 18;2;75;75;58;57;1;17;0;17;0;58;0;0;0;203;101;102;203;200;3;0;0;101;99;2;0;0;102;101;1;0;0;3;6;6;3;4;1;2;4;4;0;7;4;6;5;2;2;2;3;1;5;1;1;4;4;1;21;23;21;13;15;11;9;4;1;1;1;2;0;0;0;0;2;2;3;1;2;0;1;2;3;0;5;2;2;2;2;2;0;2;0;4;0;0;3;0;0;9;12;12;6;7;6;6;2;0;0;0;1;0;0;0;0;1;4;3;2;2;1;1;2;1;0;2;2;4;3;0;0;2;1;1;1;1;1;1;4;1;12;11;9;7;8;5;3;2;1;1;1;1;0;0;0;0
354990405000933;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904022;Setor Socioeconômico 18;1;161;161;138;130;8;23;1;22;0;138;0;0;0;465;229;236;465;439;26;0;0;229;215;14;0;0;236;224;12;0;0;12;7;14;9;11;12;9;4;7;7;9;5;6;9;7;11;6;7;8;5;3;7;1;5;4;19;65;59;41;46;27;9;7;4;1;2;0;0;0;0;0;5;4;7;5;7;4;5;1;6;4;3;3;4;2;3;7;2;6;4;2;3;2;1;2;1;7;30;30;17;24;16;6;4;2;0;0;0;0;0;0;0;7;3;7;4;4;8;4;3;1;3;6;2;2;7;4;4;4;1;4;3;0;5;0;3;3;12;35;29;24;22;11;3;3;2;1;2;0;0;0;0;0
354990405000934;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904022;Setor Socioeconômico 18;1;231;230;217;216;1;13;2;11;0;217;1;0;1;753;380;373;753;750;3;0;0;380;378;2;0;0;373;372;1;0;0;11;17;12;13;10;17;12;10;17;14;14;9;18;15;14;13;9;15;11;10;7;9;10;6;7;20;51;73;104;68;55;36;17;13;6;7;3;0;0;0;0;6;10;7;7;5;8;8;7;6;5;8;5;6;8;9;8;4;7;6;8;3;5;5;5;3;10;16;37;45;41;25;25;8;6;5;0;3;0;0;0;0;5;7;5;6;5;9;4;3;11;9;6;4;12;7;5;5;5;8;5;2;4;4;5;1;4;10;35;36;59;27;30;11;9;7;1;7;0;0;0;0;0
354990405000935;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904022;Setor Socioeconômico 18;1;254;254;207;159;48;47;4;43;0;207;0;0;0;691;358;333;691;517;174;0;0;358;262;96;0;0;333;255;78;0;0;11;8;13;10;15;13;7;12;12;14;13;19;11;9;12;11;13;6;9;8;9;10;12;3;10;43;56;82;77;67;33;22;19;9;6;2;2;1;2;0;0;7;5;6;5;7;8;6;7;7;6;5;11;3;6;5;5;7;3;7;4;3;6;7;2;5;26;23;37;42;37;23;10;8;5;1;1;1;0;1;0;0;4;3;7;5;8;5;1;5;5;8;8;8;8;3;7;6;6;3;2;4;6;4;5;1;5;17;33;45;35;30;10;12;11;4;5;1;1;1;1;0;0
354990405000936;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904022;Setor Socioeconômico 18;1;410;410;313;302;11;97;10;87;0;313;0;0;0;798;390;408;798;759;39;0;0;390;369;21;0;0;408;390;18;0;0;20;15;10;13;15;9;11;7;9;7;6;6;6;11;5;10;8;8;3;6;13;5;12;11;15;136;147;96;74;39;22;16;14;8;3;1;1;0;0;0;0;11;7;5;5;6;5;9;2;6;3;5;3;4;5;3;6;4;4;0;3;4;3;4;6;7;59;75;43;43;23;10;5;5;5;1;0;1;0;0;0;0;9;8;5;8;9;4;2;5;3;4;1;3;2;6;2;4;4;4;3;3;9;2;8;5;8;77;72;53;31;16;12;11;9;3;2;1;0;0;0;0;0
354990405000937;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904022;Setor Socioeconômico 18;1;172;172;164;160;4;8;0;8;0;164;0;0;0;520;250;270;520;503;17;0;0;250;238;12;0;0;270;265;5;0;0;7;5;6;8;13;5;6;6;11;8;15;9;12;11;6;8;9;6;6;8;6;5;5;5;9;23;42;42;64;54;34;23;14;5;8;6;7;3;0;0;0;2;3;2;3;7;3;3;3;5;5;7;7;5;5;1;4;7;3;4;4;3;3;3;2;3;13;16;19;27;25;20;15;7;1;2;5;2;1;0;0;0;5;2;4;5;6;2;3;3;6;3;8;2;7;6;5;4;2;3;2;4;3;2;2;3;6;10;26;23;37;29;14;8;7;4;6;1;5;2;0;0;0
354990405000938;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904022;Setor Socioeconômico 18;1;108;108;99;97;2;9;0;9;0;99;0;0;0;337;156;181;337;330;7;0;0;156;153;3;0;0;181;177;4;0;0;4;1;4;7;5;4;6;4;5;3;9;3;4;9;11;3;4;7;3;6;9;7;5;1;4;18;27;33;36;30;22;17;10;4;6;2;4;0;0;0;0;2;0;3;4;1;3;3;4;4;0;7;2;4;3;4;2;2;4;1;3;2;5;2;1;2;2;15;12;16;13;12;5;7;2;1;0;3;0;0;0;0;2;1;1;3;4;1;3;0;1;3;2;1;0;6;7;1;2;3;2;3;7;2;3;0;2;16;12;21;20;17;10;12;3;2;5;2;1;0;0;0;0
354990405000939;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904008;Setor Socioeconômico 05;1;257;257;234;230;4;23;6;17;0;234;0;0;0;770;386;384;770;751;19;0;0;386;379;7;0;0;384;372;12;0;0;8;5;9;13;10;16;5;9;8;10;9;8;11;13;14;19;14;12;10;7;17;12;14;20;21;84;53;52;61;56;45;47;33;16;13;9;3;4;0;0;0;1;3;5;8;3;7;0;4;2;3;6;2;3;6;7;14;10;6;7;5;6;7;6;13;12;47;30;20;38;29;19;23;18;5;5;5;0;1;0;0;0;7;2;4;5;7;9;5;5;6;7;3;6;8;7;7;5;4;6;3;2;11;5;8;7;9;37;23;32;23;27;26;24;15;11;8;4;3;3;0;0;0
354990405000940;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904000;SÃO JOSÉ DOS CAMPOS (demais setores);8;194;194;92;91;1;102;68;34;0;92;0;0;0;244;118;126;244;242;2;0;0;118;117;1;0;0;126;125;1;0;0;3;3;5;4;1;2;4;4;3;3;2;7;5;2;5;3;3;8;2;3;4;0;3;5;4;14;22;17;8;9;17;18;22;15;5;2;4;2;1;0;0;1;3;2;2;0;1;2;2;0;2;1;3;1;1;2;0;2;4;1;1;2;0;2;4;2;5;11;7;6;4;7;10;13;7;2;1;3;0;1;0;0;2;0;3;2;1;1;2;2;3;1;1;4;4;1;3;3;1;4;1;2;2;0;1;1;2;9;11;10;2;5;10;8;9;8;3;1;1;2;0;0;0
354990405000941;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904000;SÃO JOSÉ DOS CAMPOS (demais setores);8;136;136;77;77;0;59;37;22;0;77;0;0;0;244;132;112;244;244;0;0;0;132;132;0;0;0;112;112;0;0;0;6;5;4;2;4;3;2;3;4;7;2;2;5;7;4;3;1;3;1;8;1;5;2;5;2;29;9;13;16;23;23;15;4;6;6;5;2;1;1;0;0;3;4;2;1;4;1;2;1;1;5;1;1;2;3;1;2;0;2;1;4;0;2;0;2;1;18;6;6;6;10;15;10;3;4;3;3;1;1;0;0;0;3;1;2;1;0;2;0;2;3;2;1;1;3;4;3;1;1;1;0;4;1;3;2;3;1;11;3;7;10;13;8;5;1;2;3;2;1;0;1;0;0
354990405000942;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904000;SÃO JOSÉ DOS CAMPOS (demais setores);8;384;382;152;152;0;230;224;6;0;152;2;1;1;554;283;271;528;528;0;0;26;283;283;0;0;0;245;245;0;0;26;7;5;6;10;9;7;9;8;8;6;6;13;8;9;11;16;13;7;9;9;10;8;14;8;10;39;38;29;40;53;27;36;14;13;16;10;8;2;3;0;0;3;1;3;5;5;4;7;5;4;5;3;8;5;5;4;9;8;3;5;4;5;5;5;4;5;21;19;9;17;26;18;19;7;9;8;4;3;1;2;0;0;4;4;3;5;4;3;2;3;4;1;3;5;3;4;7;7;5;4;4;5;5;3;9;4;5;18;19;20;23;27;9;17;7;4;8;6;5;1;1;0;0
354990410000001;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;163;163;156;155;1;7;3;4;0;156;0;0;0;504;244;260;504;501;3;0;0;244;242;2;0;0;260;259;1;0;0;8;11;6;11;9;8;7;7;6;6;6;9;11;6;7;7;10;8;7;10;15;5;5;10;9;35;48;39;40;33;25;20;23;19;9;3;2;4;0;0;0;5;2;4;5;4;3;4;5;4;3;2;4;5;4;5;5;3;5;0;8;7;1;4;6;3;19;26;18;18;16;10;7;13;10;4;1;0;1;0;0;0;3;9;2;6;5;5;3;2;2;3;4;5;6;2;2;2;7;3;7;2;8;4;1;4;6;16;22;21;22;17;15;13;10;9;5;2;2;3;0;0;0
354990410000002;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;169;168;134;131;3;34;0;34;0;134;1;1;0;484;227;257;466;456;10;0;18;222;219;3;0;5;244;237;7;0;13;6;4;9;4;11;10;6;3;4;8;10;5;10;6;2;8;4;5;14;7;8;7;12;4;9;41;41;37;32;26;29;21;16;17;11;14;12;5;4;2;0;3;2;5;2;3;5;1;1;1;4;4;4;6;2;2;2;2;4;5;3;3;4;5;2;4;24;22;23;14;14;13;4;7;10;3;6;4;2;1;1;0;3;2;4;2;8;5;5;2;3;4;6;1;4;4;0;6;2;1;9;4;5;3;7;2;5;17;19;14;18;12;16;17;9;7;8;8;8;3;3;1;0
354990410000003;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;147;146;135;135;0;11;4;7;0;135;1;0;1;425;205;220;425;425;0;0;0;205;205;0;0;0;220;220;0;0;0;4;5;7;6;4;0;5;6;7;3;10;7;8;7;4;4;4;12;4;5;6;8;5;5;7;36;25;32;28;45;25;17;21;20;9;10;8;4;1;1;0;2;4;4;3;1;0;4;3;5;3;4;3;4;4;3;0;2;3;3;3;2;5;2;1;3;15;11;21;17;20;12;6;10;8;4;5;3;1;0;1;0;2;1;3;3;3;0;1;3;2;0;6;4;4;3;1;4;2;9;1;2;4;3;3;4;4;21;14;11;11;25;13;11;11;12;5;5;5;3;1;0;0
354990410000004;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;411;409;354;354;0;55;2;53;1;355;1;0;1;1121;567;554;1121;1119;0;2;0;567;565;0;2;0;554;554;0;0;0;17;16;17;13;14;11;16;14;19;19;18;18;17;14;10;14;26;11;14;24;14;14;16;12;19;98;106;105;75;71;60;79;46;42;17;11;6;6;2;0;0;10;8;9;6;7;6;8;9;8;11;12;11;9;8;7;7;13;8;3;13;7;6;9;4;10;50;63;48;38;32;28;37;29;17;8;3;3;2;0;0;0;7;8;8;7;7;5;8;5;11;8;6;7;8;6;3;7;13;3;11;11;7;8;7;8;9;48;43;57;37;39;32;42;17;25;9;8;3;4;2;0;0
354990410000005;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904033;Setor Socioeconômico 06A;2;130;130;116;115;1;14;9;5;0;116;0;0;0;412;230;182;412;409;3;0;0;230;227;3;0;0;182;182;0;0;0;4;5;7;6;8;5;10;3;11;8;6;8;7;7;6;7;12;6;12;7;7;9;8;6;6;35;34;31;24;27;26;16;15;9;5;3;3;2;0;1;0;2;1;2;2;4;1;6;1;7;8;3;3;4;7;4;3;8;3;7;5;6;5;6;5;2;12;20;16;15;19;16;7;8;3;3;2;3;1;0;0;0;2;4;5;4;4;4;4;2;4;0;3;5;3;0;2;4;4;3;5;2;1;4;2;1;4;23;14;15;9;8;10;9;7;6;2;1;0;1;0;1;0
354990410000006;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;245;245;230;230;0;15;0;15;0;230;0;0;0;771;393;378;771;771;0;0;0;393;393;0;0;0;378;378;0;0;0;8;9;12;11;3;5;8;10;13;12;14;17;13;12;10;18;18;12;15;15;15;13;9;26;11;62;67;63;44;62;64;39;25;19;8;5;3;1;0;0;0;5;2;6;7;2;2;5;5;8;6;7;9;9;6;6;12;9;6;9;10;8;4;5;13;9;36;29;31;19;28;35;17;14;7;5;0;2;0;0;0;0;3;7;6;4;1;3;3;5;5;6;7;8;4;6;4;6;9;6;6;5;7;9;4;13;2;26;38;32;25;34;29;22;11;12;3;5;1;1;0;0;0
354990410000007;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;273;273;263;261;2;10;0;10;0;263;0;0;0;987;492;495;987;977;10;0;0;492;485;7;0;0;495;492;3;0;0;10;10;12;12;14;10;18;14;13;15;17;20;15;20;24;19;22;18;18;11;24;31;20;16;19;81;80;73;80;75;60;40;31;22;11;9;2;1;0;0;0;4;5;9;8;4;7;10;6;6;8;6;13;8;9;12;8;11;10;12;6;14;19;12;6;7;39;37;36;33;35;31;20;19;12;2;5;2;1;0;0;0;6;5;3;4;10;3;8;8;7;7;11;7;7;11;12;11;11;8;6;5;10;12;8;10;12;42;43;37;47;40;29;20;12;10;9;4;0;0;0;0;0
354990410000008;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;132;132;118;118;0;14;5;9;0;118;0;0;0;428;212;216;428;428;0;0;0;212;212;0;0;0;216;216;0;0;0;1;4;7;5;6;10;5;10;9;11;7;5;9;7;11;11;7;14;9;7;14;7;10;10;3;30;33;28;44;38;15;22;12;4;1;2;0;0;0;0;0;1;3;4;3;2;7;2;4;4;6;4;2;3;4;4;6;5;7;4;5;6;3;5;6;3;14;14;12;24;15;9;12;6;2;0;1;0;0;0;0;0;0;1;3;2;4;3;3;6;5;5;3;3;6;3;7;5;2;7;5;2;8;4;5;4;0;16;19;16;20;23;6;10;6;2;1;1;0;0;0;0;0
354990410000009;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;218;218;208;207;1;10;1;9;0;208;0;0;0;747;365;382;747;741;6;0;0;365;364;1;0;0;382;377;5;0;0;6;14;9;9;15;14;8;14;7;4;13;14;14;13;14;15;21;12;14;17;13;10;16;14;16;79;51;64;59;50;53;26;23;12;6;6;0;2;0;0;0;4;5;4;3;7;7;5;7;5;3;9;10;4;7;9;6;10;8;8;5;6;3;8;5;7;39;29;29;29;20;27;14;11;6;3;2;0;1;0;0;0;2;9;5;6;8;7;3;7;2;1;4;4;10;6;5;9;11;4;6;12;7;7;8;9;9;40;22;35;30;30;26;12;12;6;3;4;0;1;0;0;0
354990410000010;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;365;365;350;350;0;15;1;14;0;350;0;0;0;1259;646;613;1259;1259;0;0;0;646;646;0;0;0;613;613;0;0;0;22;18;29;14;22;8;15;14;27;17;25;15;24;20;20;22;19;14;23;24;25;29;24;26;27;127;86;79;96;107;83;60;36;31;9;9;11;2;0;0;0;8;11;15;9;14;3;10;9;19;7;17;5;11;12;8;14;8;5;15;7;13;11;16;14;14;72;45;41;46;44;49;29;19;14;3;3;5;1;0;0;0;14;7;14;5;8;5;5;5;8;10;8;10;13;8;12;8;11;9;8;17;12;18;8;12;13;55;41;38;50;63;34;31;17;17;6;6;6;1;0;0;0
354990410000011;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904028;Setor Socioeconômico 27;2;5;X;X;X;X;X;X;X;X;4;X;X;X;18;8;10;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
354990410000012;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904010;Setor Socioeconômico 07;2;1;X;X;X;X;X;X;X;X;1;X;X;X;2;1;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
354990410000013;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904010;Setor Socioeconômico 07;2;430;430;410;400;10;20;2;18;0;410;0;0;0;1307;650;657;1307;1267;40;0;0;650;631;19;0;0;657;636;21;0;0;22;27;12;28;18;20;11;20;18;20;24;22;26;22;15;14;21;10;24;14;25;20;20;29;37;182;164;88;80;66;66;58;42;15;13;9;5;0;0;0;0;12;14;6;20;8;7;7;11;11;12;9;14;11;12;8;7;12;5;12;8;14;7;8;13;16;87;90;41;33;37;25;31;24;6;4;4;4;0;0;0;0;10;13;6;8;10;13;4;9;7;8;15;8;15;10;7;7;9;5;12;6;11;13;12;16;21;95;74;47;47;29;41;27;18;9;9;5;1;0;0;0;0
354990410000014;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;2;265;265;249;247;2;16;3;13;0;249;0;0;0;836;411;425;836;831;5;0;0;411;408;3;0;0;425;423;2;0;0;9;6;6;9;10;5;9;6;8;13;12;7;16;19;12;15;5;15;19;12;17;13;16;19;23;90;52;38;54;80;81;62;29;18;13;11;4;3;0;0;0;3;5;5;4;5;4;4;4;5;8;5;3;11;9;6;7;3;8;9;5;8;8;5;7;10;50;26;16;23;33;36;34;17;11;5;5;3;1;0;0;0;6;1;1;5;5;1;5;2;3;5;7;4;5;10;6;8;2;7;10;7;9;5;11;12;13;40;26;22;31;47;45;28;12;7;8;6;1;2;0;0;0
354990410000015;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;281;281;266;266;0;15;1;14;0;266;0;0;0;928;476;452;928;928;0;0;0;476;476;0;0;0;452;452;0;0;0;11;9;8;11;11;14;12;8;7;17;8;10;10;10;11;20;12;14;14;18;15;21;17;23;19;92;83;50;48;84;69;65;43;22;19;9;8;4;2;0;0;3;5;6;6;9;8;6;1;4;13;6;6;4;5;7;7;6;9;11;12;11;10;10;16;11;42;40;18;29;42;29;35;18;12;9;5;3;1;1;0;0;8;4;2;5;2;6;6;7;3;4;2;4;6;5;4;13;6;5;3;6;4;11;7;7;8;50;43;32;19;42;40;30;25;10;10;4;5;3;1;0;0
354990410000016;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990410;EUGÊNIO DE MELO;35499041000;EUGÊNIO DE MELO;3549904032;Setor Socioeconômico 06;1;214;214;207;205;2;7;2;5;0;207;0;0;0;678;340;338;678;673;5;0;0;340;338;2;0;0;338;335;3;0;0;11;8;7;13;11;9;7;9;4;16;10;14;13;15;11;10;9;19;16;17;7;20;16;15;12;42;59;47;59;52;51;33;22;5;3;5;1;0;0;0;0;5;4;1;4;6;6;4;4;1;7;7;5;6;6;7;5;5;8;5;11;3;12;7;10;5;25;29;25;22;32;28;15;12;3;3;2;0;0;0;0;0;6;4;6;9;5;3;3;5;3;9;3;9;7;9;4;5;4;11;11;6;4;8;9;5;7;17;30;22;37;20;23;18;10;2;0;3;1;0;0;0;0
